domain,transcript_id,opened_signer,auditor_id,header,seed
OSN-Twitter,34462,1931522,auditor,34462|3|06710c35ee1eba56|planC,0
OSN-Twitter,34480,534739,auditor,34480|3|06710c35ee1eba56|planC,0
OSN-Twitter,34482,451909,auditor,34482|1|3f2b54a1bd7dfd3e|planA,0
OSN-Twitter,34484,476848,auditor,34484|7|373091e2d1f0f5ab|planA,0
OSN-Twitter,34486,545693,auditor,34486|12|19e495fb1ca467f7|planC,0
OSN-Twitter,34499,661051,auditor,34499|10|e950fbae6157de68|planA,0
OSN-Twitter,34500,550226,auditor,34500|12|19e495fb1ca467f7|planC,0
OSN-Twitter,34502,34773,auditor,34502|9|af0f3aa73f259987|planC,0
OSN-Twitter,34505,253525,auditor,34505|8|16213c224e54322b|planB,0
OSN-Twitter,34519,839814,auditor,34519|3|06710c35ee1eba56|planC,0
OSN-Twitter,34522,426519,auditor,34522|10|e950fbae6157de68|planA,0
OSN-Twitter,34532,70864,auditor,34532|11|48bafea50ecc1481|planB,0
OSN-Twitter,34546,135083,auditor,34546|4|8f5694f4f72568fa|planA,0
OSN-Twitter,34553,62496,auditor,34553|2|3dbc83ebc3d88ac9|planB,0
OSN-Twitter,34557,14573,auditor,34557|1|3f2b54a1bd7dfd3e|planA,0
OSN-Twitter,34564,1020667,auditor,34564|5|6720d38cf49e1bd1|planB,0
OSN-Twitter,34574,15391,auditor,34574|9|af0f3aa73f259987|planC,0
OSN-Twitter,34578,425916,auditor,34578|4|8f5694f4f72568fa|planA,0
OSN-Twitter,34582,442962,auditor,34582|6|2471cefd508ac22c|planC,0
OSN-Twitter,34602,148149,auditor,34602|3|06710c35ee1eba56|planC,0
OSN-Twitter,34632,34710,auditor,34632|8|16213c224e54322b|planB,0
OSN-Twitter,34643,54566,auditor,34643|11|48bafea50ecc1481|planB,0
OSN-Twitter,34660,192501,auditor,34660|9|af0f3aa73f259987|planC,0
OSN-Twitter,34661,8763470,auditor,34661|9|af0f3aa73f259987|planC,0
OSN-Twitter,34674,769996,auditor,34674|4|8f5694f4f72568fa|planA,0
OSN-Twitter,34698,153798,auditor,34698|5|6720d38cf49e1bd1|planB,0
OSN-Twitter,34702,259661,auditor,34702|4|8f5694f4f72568fa|planA,0
OSN-Twitter,34712,18770,auditor,34712|8|16213c224e54322b|planB,0
OSN-Twitter,34713,111832,auditor,34713|4|8f5694f4f72568fa|planA,0
OSN-Twitter,34743,36482,auditor,34743|8|16213c224e54322b|planB,0
OSN-Twitter,34750,150199,auditor,34750|4|8f5694f4f72568fa|planA,0
OSN-Twitter,34770,62412,auditor,34770|7|373091e2d1f0f5ab|planA,0
OSN-Twitter,34780,453935,auditor,34780|11|48bafea50ecc1481|planB,0
OSN-Twitter,34787,94955,auditor,34787|4|8f5694f4f72568fa|planA,0
OSN-Twitter,34799,234615,auditor,34799|5|6720d38cf49e1bd1|planB,0
OSN-Twitter,34817,4659515,auditor,34817|4|8f5694f4f72568fa|planA,0
OSN-Twitter,34834,199308,auditor,34834|5|6720d38cf49e1bd1|planB,0
OSN-Twitter,34837,855665,auditor,34837|10|e950fbae6157de68|planA,0
OSN-Twitter,34887,854682,auditor,34887|8|16213c224e54322b|planB,0
OSN-Twitter,34893,1934213,auditor,34893|5|6720d38cf49e1bd1|planB,0
OSN-Twitter,34898,21811,auditor,34898|4|8f5694f4f72568fa|planA,0
OSN-Twitter,34899,1823,auditor,34899|1|3f2b54a1bd7dfd3e|planA,0
OSN-Twitter,34905,237773,auditor,34905|11|48bafea50ecc1481|planB,0
OSN-Twitter,34916,489905,auditor,34916|1|3f2b54a1bd7dfd3e|planA,0
OSN-Twitter,34918,569466,auditor,34918|11|48bafea50ecc1481|planB,0
OSN-Twitter,34924,8766782,auditor,34924|7|373091e2d1f0f5ab|planA,0
OSN-Twitter,34928,644445,auditor,34928|3|06710c35ee1eba56|planC,0
OSN-Twitter,34946,3816409,auditor,34946|2|3dbc83ebc3d88ac9|planB,0
OSN-Twitter,34962,257753,auditor,34962|6|2471cefd508ac22c|planC,0
OSN-Twitter,34967,2493,auditor,34967|4|8f5694f4f72568fa|planA,0
OSN-Twitter,34969,83235,auditor,34969|3|06710c35ee1eba56|planC,0
OSN-Twitter,34970,22146,auditor,34970|8|16213c224e54322b|planB,0
OSN-Twitter,34976,873814,auditor,34976|12|19e495fb1ca467f7|planC,0
OSN-Twitter,34979,278785,auditor,34979|7|373091e2d1f0f5ab|planA,0
OSN-Twitter,35011,70879,auditor,35011|4|8f5694f4f72568fa|planA,0
OSN-Twitter,35013,697934,auditor,35013|12|19e495fb1ca467f7|planC,0
OSN-Twitter,35037,182794,auditor,35037|8|16213c224e54322b|planB,0
OSN-Twitter,35040,635828,auditor,35040|7|373091e2d1f0f5ab|planA,0
OSN-Twitter,35043,8764218,auditor,35043|11|48bafea50ecc1481|planB,0
OSN-Twitter,35054,152722,auditor,35054|11|48bafea50ecc1481|planB,0
OSN-Twitter,35067,40410,auditor,35067|10|e950fbae6157de68|planA,0
OSN-Twitter,35079,416191,auditor,35079|5|6720d38cf49e1bd1|planB,0
OSN-Twitter,35115,8771912,auditor,35115|3|06710c35ee1eba56|planC,0
OSN-Twitter,35127,1187878,auditor,35127|11|48bafea50ecc1481|planB,0
OSN-Twitter,35132,119020,auditor,35132|8|16213c224e54322b|planB,0
OSN-Twitter,35133,789757,auditor,35133|11|48bafea50ecc1481|planB,0
OSN-Twitter,35137,635828,auditor,35137|11|48bafea50ecc1481|planB,0
OSN-Twitter,35141,421165,auditor,35141|10|e950fbae6157de68|planA,0
OSN-Twitter,35144,115441,auditor,35144|12|19e495fb1ca467f7|planC,0
OSN-Twitter,35145,21811,auditor,35145|9|af0f3aa73f259987|planC,0
OSN-Twitter,35156,1372889,auditor,35156|10|e950fbae6157de68|planA,0
OSN-Twitter,35160,181259,auditor,35160|5|6720d38cf49e1bd1|planB,0
OSN-Twitter,35172,34101,auditor,35172|9|af0f3aa73f259987|planC,0
OSN-Twitter,35176,376737,auditor,35176|8|16213c224e54322b|planB,0
OSN-Twitter,35185,70203,auditor,35185|10|e950fbae6157de68|planA,0
OSN-Twitter,35201,549938,auditor,35201|2|3dbc83ebc3d88ac9|planB,0
OSN-Twitter,35209,854682,auditor,35209|9|af0f3aa73f259987|planC,0
OSN-Twitter,35223,112712,auditor,35223|11|48bafea50ecc1481|planB,0
OSN-Twitter,35260,7695065,auditor,35260|2|3dbc83ebc3d88ac9|planB,0
OSN-Twitter,35272,255601,auditor,35272|11|48bafea50ecc1481|planB,0
OSN-Twitter,35274,3976372,auditor,35274|6|2471cefd508ac22c|planC,0
OSN-Twitter,35277,181788,auditor,35277|7|373091e2d1f0f5ab|planA,0
OSN-Twitter,35284,416191,auditor,35284|7|373091e2d1f0f5ab|planA,0
OSN-Twitter,35291,61019,auditor,35291|7|373091e2d1f0f5ab|planA,0
OSN-Twitter,35294,674977,auditor,35294|7|373091e2d1f0f5ab|planA,0
OSN-Twitter,35304,494466,auditor,35304|8|16213c224e54322b|planB,0
OSN-Twitter,35326,658823,auditor,35326|5|6720d38cf49e1bd1|planB,0
OSN-Twitter,35331,34852,auditor,35331|9|af0f3aa73f259987|planC,0
OSN-Twitter,35339,5076090,auditor,35339|6|2471cefd508ac22c|planC,0
OSN-Twitter,35343,1542785,auditor,35343|6|2471cefd508ac22c|planC,0
OSN-Twitter,35348,1818031,auditor,35348|6|2471cefd508ac22c|planC,0
OSN-Twitter,35356,252830,auditor,35356|6|2471cefd508ac22c|planC,0
OSN-Twitter,35361,854934,auditor,35361|1|3f2b54a1bd7dfd3e|planA,0
OSN-Twitter,35368,231873,auditor,35368|11|48bafea50ecc1481|planB,0
OSN-Twitter,35393,720750,auditor,35393|7|373091e2d1f0f5ab|planA,0
OSN-Twitter,35394,811067,auditor,35394|4|8f5694f4f72568fa|planA,0
OSN-Twitter,35408,23503,auditor,35408|10|e950fbae6157de68|planA,0
OSN-Twitter,35434,8764407,auditor,35434|5|6720d38cf49e1bd1|planB,0
OSN-Twitter,35442,864068,auditor,35442|1|3f2b54a1bd7dfd3e|planA,0
OSN-Twitter,35452,716,auditor,35452|2|3dbc83ebc3d88ac9|planB,0
OSN-Twitter,35453,1181767,auditor,35453|4|8f5694f4f72568fa|planA,0
OSN-Twitter,35465,45899,auditor,35465|3|06710c35ee1eba56|planC,0
OSN-Twitter,35466,78857,auditor,35466|7|373091e2d1f0f5ab|planA,0
OSN-Twitter,35471,391298,auditor,35471|12|19e495fb1ca467f7|planC,0
OSN-Twitter,35481,879560,auditor,35481|10|e950fbae6157de68|planA,0
OSN-Twitter,35507,272081,auditor,35507|6|2471cefd508ac22c|planC,0
OSN-Twitter,35511,255601,auditor,35511|2|3dbc83ebc3d88ac9|planB,0
OSN-Twitter,35529,1128159,auditor,35529|1|3f2b54a1bd7dfd3e|planA,0
OSN-Twitter,35547,19141,auditor,35547|9|af0f3aa73f259987|planC,0
OSN-Twitter,35559,8762942,auditor,35559|7|373091e2d1f0f5ab|planA,0
OSN-Twitter,35560,182794,auditor,35560|4|8f5694f4f72568fa|planA,0
OSN-Twitter,35577,214354,auditor,35577|5|6720d38cf49e1bd1|planB,0
OSN-Twitter,35583,34710,auditor,35583|11|48bafea50ecc1481|planB,0
OSN-Twitter,35586,1287522,auditor,35586|12|19e495fb1ca467f7|planC,0
OSN-Twitter,35587,522562,auditor,35587|12|19e495fb1ca467f7|planC,0
OSN-Twitter,35589,631164,auditor,35589|6|2471cefd508ac22c|planC,0
OSN-Twitter,35598,291874,auditor,35598|6|2471cefd508ac22c|planC,0
OSN-Twitter,35602,8764640,auditor,35602|6|2471cefd508ac22c|planC,0
OSN-Twitter,35603,16281,auditor,35603|10|e950fbae6157de68|planA,0
OSN-Twitter,35611,112712,auditor,35611|7|373091e2d1f0f5ab|planA,0
OSN-Twitter,35627,8762970,auditor,35627|3|06710c35ee1eba56|planC,0
OSN-Twitter,35628,535288,auditor,35628|2|3dbc83ebc3d88ac9|planB,0
OSN-Twitter,35637,453935,auditor,35637|9|af0f3aa73f259987|planC,0
OSN-Twitter,35644,429058,auditor,35644|4|8f5694f4f72568fa|planA,0
OSN-Twitter,35656,644445,auditor,35656|11|48bafea50ecc1481|planB,0
OSN-Twitter,35660,136897,auditor,35660|1|3f2b54a1bd7dfd3e|planA,0
OSN-Twitter,35672,101962,auditor,35672|12|19e495fb1ca467f7|planC,0
OSN-Twitter,35683,135006,auditor,35683|11|48bafea50ecc1481|planB,0
OSN-Twitter,35698,32438,auditor,35698|7|373091e2d1f0f5ab|planA,0
OSN-Twitter,35700,135634,auditor,35700|2|3dbc83ebc3d88ac9|planB,0
OSN-Twitter,35705,295550,auditor,35705|7|373091e2d1f0f5ab|planA,0
OSN-Twitter,35710,496231,auditor,35710|1|3f2b54a1bd7dfd3e|planA,0
OSN-Twitter,35711,87028,auditor,35711|6|2471cefd508ac22c|planC,0
OSN-Twitter,35720,226564,auditor,35720|8|16213c224e54322b|planB,0
OSN-Twitter,35742,22696,auditor,35742|6|2471cefd508ac22c|planC,0
OSN-Twitter,35757,275826,auditor,35757|7|373091e2d1f0f5ab|planA,0
OSN-Twitter,35778,2669764,auditor,35778|9|af0f3aa73f259987|planC,0
OSN-Twitter,35784,227681,auditor,35784|2|3dbc83ebc3d88ac9|planB,0
OSN-Twitter,35798,152573,auditor,35798|6|2471cefd508ac22c|planC,0
OSN-Twitter,35802,90259,auditor,35802|1|3f2b54a1bd7dfd3e|planA,0
OSN-Twitter,35803,16591,auditor,35803|2|3dbc83ebc3d88ac9|planB,0
OSN-Twitter,35811,257753,auditor,35811|2|3dbc83ebc3d88ac9|planB,0
OSN-Twitter,35812,395877,auditor,35812|8|16213c224e54322b|planB,0
OSN-Twitter,35813,502721,auditor,35813|10|e950fbae6157de68|planA,0
OSN-Twitter,35816,70864,auditor,35816|2|3dbc83ebc3d88ac9|planB,0
OSN-Twitter,35824,712903,auditor,35824|5|6720d38cf49e1bd1|planB,0
OSN-Twitter,35844,70857,auditor,35844|8|16213c224e54322b|planB,0
OSN-Twitter,35846,20482,auditor,35846|10|e950fbae6157de68|planA,0
OSN-Twitter,35855,114043,auditor,35855|6|2471cefd508ac22c|planC,0
OSN-Twitter,35871,695641,auditor,35871|3|06710c35ee1eba56|planC,0
OSN-Twitter,35872,2457495,auditor,35872|6|2471cefd508ac22c|planC,0
OSN-Twitter,35879,1015953,auditor,35879|8|16213c224e54322b|planB,0
OSN-Twitter,35914,209969,auditor,35914|12|19e495fb1ca467f7|planC,0
OSN-Twitter,35922,8765338,auditor,35922|12|19e495fb1ca467f7|planC,0
OSN-Twitter,35936,439937,auditor,35936|3|06710c35ee1eba56|planC,0
OSN-Twitter,35957,62412,auditor,35957|2|3dbc83ebc3d88ac9|planB,0
OSN-Twitter,35958,401603,auditor,35958|9|af0f3aa73f259987|planC,0
OSN-Twitter,35960,696703,auditor,35960|10|e950fbae6157de68|planA,0
OSN-Twitter,35962,192865,auditor,35962|8|16213c224e54322b|planB,0
OSN-Twitter,35964,213529,auditor,35964|11|48bafea50ecc1481|planB,0
OSN-Twitter,35969,685071,auditor,35969|2|3dbc83ebc3d88ac9|planB,0
OSN-Twitter,35986,83718,auditor,35986|11|48bafea50ecc1481|planB,0
OSN-Twitter,35992,151040,auditor,35992|3|06710c35ee1eba56|planC,0
OSN-Twitter,36009,97220,auditor,36009|10|e950fbae6157de68|planA,0
OSN-Twitter,36011,1190686,auditor,36011|8|16213c224e54322b|planB,0
OSN-Twitter,36014,579435,auditor,36014|5|6720d38cf49e1bd1|planB,0
OSN-Twitter,36021,727100,auditor,36021|6|2471cefd508ac22c|planC,0
OSN-Twitter,36027,22756,auditor,36027|1|3f2b54a1bd7dfd3e|planA,0
OSN-Twitter,36056,149452,auditor,36056|10|e950fbae6157de68|planA,0
OSN-Twitter,36063,1753610,auditor,36063|5|6720d38cf49e1bd1|planB,0
OSN-Twitter,36068,122653,auditor,36068|8|16213c224e54322b|planB,0
OSN-Twitter,36079,48724,auditor,36079|3|06710c35ee1eba56|planC,0
OSN-Twitter,36084,235039,auditor,36084|1|3f2b54a1bd7dfd3e|planA,0
OSN-Twitter,36119,210175,auditor,36119|12|19e495fb1ca467f7|planC,0
OSN-Twitter,36146,14189,auditor,36146|7|373091e2d1f0f5ab|planA,0
OSN-Twitter,36187,442962,auditor,36187|2|3dbc83ebc3d88ac9|planB,0
OSN-Twitter,36195,480719,auditor,36195|6|2471cefd508ac22c|planC,0
OSN-Twitter,36198,922535,auditor,36198|6|2471cefd508ac22c|planC,0
OSN-Twitter,36205,497758,auditor,36205|3|06710c35ee1eba56|planC,0
OSN-Twitter,36209,769037,auditor,36209|3|06710c35ee1eba56|planC,0
OSN-Twitter,36211,724834,auditor,36211|11|48bafea50ecc1481|planB,0
OSN-Twitter,36220,184346,auditor,36220|10|e950fbae6157de68|planA,0
OSN-Twitter,36229,563566,auditor,36229|11|48bafea50ecc1481|planB,0
OSN-Twitter,36242,259997,auditor,36242|1|3f2b54a1bd7dfd3e|planA,0
OSN-Twitter,36247,527357,auditor,36247|2|3dbc83ebc3d88ac9|planB,0
OSN-Twitter,36256,496240,auditor,36256|9|af0f3aa73f259987|planC,0
OSN-Twitter,36260,187424,auditor,36260|4|8f5694f4f72568fa|planA,0
OSN-Twitter,36268,151321,auditor,36268|6|2471cefd508ac22c|planC,0
OSN-Twitter,36275,19141,auditor,36275|5|6720d38cf49e1bd1|planB,0
OSN-Twitter,36281,70772,auditor,36281|1|3f2b54a1bd7dfd3e|planA,0
OSN-Twitter,36284,192865,auditor,36284|12|19e495fb1ca467f7|planC,0
OSN-Twitter,36294,718348,auditor,36294|5|6720d38cf49e1bd1|planB,0
OSN-Twitter,36343,376739,auditor,36343|3|06710c35ee1eba56|planC,0
OSN-Twitter,36351,30546,auditor,36351|10|e950fbae6157de68|planA,0
OSN-Twitter,36361,19382,auditor,36361|2|3dbc83ebc3d88ac9|planB,0
OSN-Twitter,36369,112710,auditor,36369|9|af0f3aa73f259987|planC,0
OSN-Twitter,36411,421789,auditor,36411|10|e950fbae6157de68|planA,0
OSN-Twitter,36413,240083,auditor,36413|3|06710c35ee1eba56|planC,0
OSN-Twitter,36414,382531,auditor,36414|6|2471cefd508ac22c|planC,0
OSN-Twitter,36435,149452,auditor,36435|12|19e495fb1ca467f7|planC,0
OSN-Twitter,36443,160671,auditor,36443|2|3dbc83ebc3d88ac9|planB,0
OSN-Twitter,36446,34274,auditor,36446|10|e950fbae6157de68|planA,0
OSN-Twitter,36451,473875,auditor,36451|4|8f5694f4f72568fa|planA,0
OSN-Twitter,36468,151040,auditor,36468|9|af0f3aa73f259987|planC,0
OSN-Twitter,36473,291874,auditor,36473|8|16213c224e54322b|planB,0
OSN-Twitter,36475,487381,auditor,36475|1|3f2b54a1bd7dfd3e|planA,0
OSN-Twitter,36477,135499,auditor,36477|12|19e495fb1ca467f7|planC,0
OSN-Twitter,36484,1676149,auditor,36484|6|2471cefd508ac22c|planC,0
OSN-Twitter,36489,121335,auditor,36489|6|2471cefd508ac22c|planC,0
OSN-Twitter,36490,135634,auditor,36490|6|2471cefd508ac22c|planC,0
OSN-Twitter,36522,743465,auditor,36522|5|6720d38cf49e1bd1|planB,0
OSN-Twitter,36525,3056395,auditor,36525|11|48bafea50ecc1481|planB,0
OSN-Twitter,36561,187949,auditor,36561|11|48bafea50ecc1481|planB,0
OSN-Twitter,36567,585,auditor,36567|12|19e495fb1ca467f7|planC,0
OSN-Twitter,36577,130655,auditor,36577|6|2471cefd508ac22c|planC,0
OSN-Twitter,36607,20027,auditor,36607|3|06710c35ee1eba56|planC,0
OSN-Twitter,36627,571823,auditor,36627|3|06710c35ee1eba56|planC,0
OSN-Twitter,36632,632926,auditor,36632|5|6720d38cf49e1bd1|planB,0
OSN-Twitter,36666,2303,auditor,36666|11|48bafea50ecc1481|planB,0
OSN-Twitter,36677,8765091,auditor,36677|6|2471cefd508ac22c|planC,0
OSN-Twitter,36681,1538556,auditor,36681|1|3f2b54a1bd7dfd3e|planA,0
OSN-Twitter,36688,570908,auditor,36688|10|e950fbae6157de68|planA,0
OSN-Twitter,36690,467825,auditor,36690|10|e950fbae6157de68|planA,0
OSN-Twitter,36699,475054,auditor,36699|9|af0f3aa73f259987|planC,0
OSN-Twitter,36700,1060463,auditor,36700|5|6720d38cf49e1bd1|planB,0
OSN-Twitter,36725,220093,auditor,36725|6|2471cefd508ac22c|planC,0
OSN-Twitter,36736,876259,auditor,36736|2|3dbc83ebc3d88ac9|planB,0
OSN-Twitter,36770,3309360,auditor,36770|4|8f5694f4f72568fa|planA,0
OSN-Twitter,36783,8764424,auditor,36783|7|373091e2d1f0f5ab|planA,0
OSN-Twitter,36790,439937,auditor,36790|3|06710c35ee1eba56|planC,0
OSN-Twitter,36792,495679,auditor,36792|10|e950fbae6157de68|planA,0
OSN-Twitter,36795,395877,auditor,36795|7|373091e2d1f0f5ab|planA,0
OSN-Twitter,36807,453935,auditor,36807|4|8f5694f4f72568fa|planA,0
OSN-Twitter,36818,32459,auditor,36818|3|06710c35ee1eba56|planC,0
OSN-Twitter,36835,646084,auditor,36835|10|e950fbae6157de68|planA,0
OSN-Twitter,36836,74813,auditor,36836|12|19e495fb1ca467f7|planC,0
OSN-Twitter,36840,259658,auditor,36840|11|48bafea50ecc1481|planB,0
OSN-Twitter,36848,8762941,auditor,36848|6|2471cefd508ac22c|planC,0
OSN-Twitter,36851,232660,auditor,36851|2|3dbc83ebc3d88ac9|planB,0
OSN-Twitter,36857,534739,auditor,36857|3|06710c35ee1eba56|planC,0
OSN-Twitter,36867,508302,auditor,36867|12|19e495fb1ca467f7|planC,0
OSN-Twitter,36876,7257421,auditor,36876|4|8f5694f4f72568fa|planA,0
OSN-Twitter,36890,194565,auditor,36890|1|3f2b54a1bd7dfd3e|planA,0
OSN-Twitter,36896,658747,auditor,36896|3|06710c35ee1eba56|planC,0
OSN-Twitter,36911,852840,auditor,36911|5|6720d38cf49e1bd1|planB,0
OSN-Twitter,36914,150395,auditor,36914|4|8f5694f4f72568fa|planA,0
OSN-Twitter,36924,99956,auditor,36924|9|af0f3aa73f259987|planC,0
OSN-Twitter,36961,8771912,auditor,36961|8|16213c224e54322b|planB,0
OSN-Twitter,36962,29904,auditor,36962|7|373091e2d1f0f5ab|planA,0
OSN-Twitter,36964,39735,auditor,36964|6|2471cefd508ac22c|planC,0
OSN-Twitter,36977,43788,auditor,36977|6|2471cefd508ac22c|planC,0
OSN-Twitter,36993,14573,auditor,36993|4|8f5694f4f72568fa|planA,0
OSN-Twitter,37000,640666,auditor,37000|11|48bafea50ecc1481|planB,0
OSN-Twitter,37011,1181767,auditor,37011|10|e950fbae6157de68|planA,0
OSN-Twitter,37018,89350,auditor,37018|8|16213c224e54322b|planB,0
OSN-Twitter,37025,175386,auditor,37025|11|48bafea50ecc1481|planB,0
OSN-Twitter,37029,480719,auditor,37029|2|3dbc83ebc3d88ac9|planB,0
OSN-Twitter,37032,451909,auditor,37032|4|8f5694f4f72568fa|planA,0
OSN-Twitter,37052,178369,auditor,37052|2|3dbc83ebc3d88ac9|planB,0
OSN-Twitter,37065,154438,auditor,37065|8|16213c224e54322b|planB,0
OSN-Twitter,37070,696620,auditor,37070|11|48bafea50ecc1481|planB,0
OSN-Twitter,37102,493247,auditor,37102|11|48bafea50ecc1481|planB,0
OSN-Twitter,37113,693740,auditor,37113|5|6720d38cf49e1bd1|planB,0
OSN-Twitter,37122,1299724,auditor,37122|5|6720d38cf49e1bd1|planB,0
OSN-Twitter,37139,191365,auditor,37139|3|06710c35ee1eba56|planC,0
OSN-Twitter,37159,40951,auditor,37159|9|af0f3aa73f259987|planC,0
OSN-Twitter,37160,152412,auditor,37160|2|3dbc83ebc3d88ac9|planB,0
OSN-Twitter,37163,1146781,auditor,37163|12|19e495fb1ca467f7|planC,0
OSN-Twitter,37171,1934213,auditor,37171|9|af0f3aa73f259987|planC,0
OSN-Twitter,37172,83455,auditor,37172|3|06710c35ee1eba56|planC,0
OSN-Twitter,37175,114739,auditor,37175|7|373091e2d1f0f5ab|planA,0
OSN-Twitter,37199,226564,auditor,37199|1|3f2b54a1bd7dfd3e|planA,0
OSN-Twitter,37223,181788,auditor,37223|10|e950fbae6157de68|planA,0
OSN-Twitter,37263,89222,auditor,37263|6|2471cefd508ac22c|planC,0
OSN-Twitter,37271,4473,auditor,37271|12|19e495fb1ca467f7|planC,0
OSN-Twitter,37274,8765099,auditor,37274|6|2471cefd508ac22c|planC,0
OSN-Twitter,37282,855991,auditor,37282|2|3dbc83ebc3d88ac9|planB,0
OSN-Twitter,37288,956281,auditor,37288|12|19e495fb1ca467f7|planC,0
OSN-Twitter,37292,2541,auditor,37292|10|e950fbae6157de68|planA,0
OSN-Twitter,37305,36482,auditor,37305|4|8f5694f4f72568fa|planA,0
OSN-Twitter,37318,8764432,auditor,37318|6|2471cefd508ac22c|planC,0
OSN-Twitter,37328,1372889,auditor,37328|1|3f2b54a1bd7dfd3e|planA,0
OSN-Twitter,37337,48908,auditor,37337|9|af0f3aa73f259987|planC,0
OSN-Twitter,37340,522562,auditor,37340|5|6720d38cf49e1bd1|planB,0
OSN-Twitter,37341,216119,auditor,37341|5|6720d38cf49e1bd1|planB,0
OSN-Twitter,37391,150091,auditor,37391|8|16213c224e54322b|planB,0
OSN-Twitter,37406,216119,auditor,37406|5|6720d38cf49e1bd1|planB,0
OSN-Twitter,37431,150170,auditor,37431|6|2471cefd508ac22c|planC,0
OSN-Twitter,37440,244435,auditor,37440|2|3dbc83ebc3d88ac9|planB,0
OSN-Twitter,37444,1467900,auditor,37444|11|48bafea50ecc1481|planB,0
OSN-Twitter,37447,19628,auditor,37447|5|6720d38cf49e1bd1|planB,0
OSN-Twitter,37455,25866,auditor,37455|12|19e495fb1ca467f7|planC,0
OSN-Twitter,37460,852840,auditor,37460|10|e950fbae6157de68|planA,0
OSN-Twitter,37475,8765092,auditor,37475|5|6720d38cf49e1bd1|planB,0
OSN-Twitter,37479,382531,auditor,37479|2|3dbc83ebc3d88ac9|planB,0
OSN-Twitter,37483,36797,auditor,37483|4|8f5694f4f72568fa|planA,0
OSN-Twitter,37486,234615,auditor,37486|7|373091e2d1f0f5ab|planA,0
OSN-Twitter,37493,52828,auditor,37493|4|8f5694f4f72568fa|planA,0
OSN-Twitter,37504,181788,auditor,37504|4|8f5694f4f72568fa|planA,0
OSN-Twitter,37507,704790,auditor,37507|11|48bafea50ecc1481|planB,0
OSN-Twitter,37508,379258,auditor,37508|5|6720d38cf49e1bd1|planB,0
OSN-Twitter,37513,623076,auditor,37513|6|2471cefd508ac22c|planC,0
OSN-Twitter,37585,455054,auditor,37585|10|e950fbae6157de68|planA,0
OSN-Twitter,37594,8763524,auditor,37594|9|af0f3aa73f259987|planC,0
OSN-Twitter,37615,427258,auditor,37615|11|48bafea50ecc1481|planB,0
OSN-Twitter,37623,475191,auditor,37623|10|e950fbae6157de68|planA,0
OSN-Twitter,37629,621699,auditor,37629|12|19e495fb1ca467f7|planC,0
OSN-Twitter,37642,494501,auditor,37642|6|2471cefd508ac22c|planC,0
OSN-Twitter,37644,721837,auditor,37644|6|2471cefd508ac22c|planC,0
OSN-Twitter,37660,1194112,auditor,37660|1|3f2b54a1bd7dfd3e|planA,0
OSN-Twitter,37679,98062,auditor,37679|5|6720d38cf49e1bd1|planB,0
OSN-Twitter,37689,487381,auditor,37689|1|3f2b54a1bd7dfd3e|planA,0
OSN-Twitter,37729,8764640,auditor,37729|2|3dbc83ebc3d88ac9|planB,0
OSN-Twitter,37742,4166455,auditor,37742|7|373091e2d1f0f5ab|planA,0
OSN-Twitter,37748,296477,auditor,37748|11|48bafea50ecc1481|planB,0
OSN-Twitter,37759,535051,auditor,37759|1|3f2b54a1bd7dfd3e|planA,0
OSN-Twitter,37764,225090,auditor,37764|12|19e495fb1ca467f7|planC,0
OSN-Twitter,37773,177063,auditor,37773|5|6720d38cf49e1bd1|planB,0
OSN-Twitter,37774,95287,auditor,37774|8|16213c224e54322b|planB,0
OSN-Twitter,37787,240850,auditor,37787|10|e950fbae6157de68|planA,0
OSN-Twitter,37810,3371845,auditor,37810|4|8f5694f4f72568fa|planA,0
OSN-Twitter,37815,8763470,auditor,37815|6|2471cefd508ac22c|planC,0
OSN-Twitter,37821,122492,auditor,37821|11|48bafea50ecc1481|planB,0
OSN-Twitter,37837,641895,auditor,37837|9|af0f3aa73f259987|planC,0
OSN-Twitter,37846,1753610,auditor,37846|11|48bafea50ecc1481|planB,0
OSN-Twitter,37848,878574,auditor,37848|9|af0f3aa73f259987|planC,0
OSN-Twitter,37850,283168,auditor,37850|10|e950fbae6157de68|planA,0
OSN-Twitter,37856,456677,auditor,37856|6|2471cefd508ac22c|planC,0
OSN-Twitter,37861,401603,auditor,37861|3|06710c35ee1eba56|planC,0
OSN-Twitter,37863,237832,auditor,37863|5|6720d38cf49e1bd1|planB,0
OSN-Twitter,37864,103285,auditor,37864|7|373091e2d1f0f5ab|planA,0
OSN-Twitter,37881,4782,auditor,37881|6|2471cefd508ac22c|planC,0
OSN-Twitter,37882,836947,auditor,37882|8|16213c224e54322b|planB,0
OSN-Twitter,37900,149790,auditor,37900|11|48bafea50ecc1481|planB,0
OSN-Twitter,37901,128469,auditor,37901|1|3f2b54a1bd7dfd3e|planA,0
OSN-Twitter,37908,92997,auditor,37908|4|8f5694f4f72568fa|planA,0
OSN-Twitter,37909,736996,auditor,37909|3|06710c35ee1eba56|planC,0
OSN-Twitter,37921,22536,auditor,37921|12|19e495fb1ca467f7|planC,0
OSN-Twitter,37934,898693,auditor,37934|9|af0f3aa73f259987|planC,0
OSN-Twitter,37944,149536,auditor,37944|8|16213c224e54322b|planB,0
